,country,Population,page,rev_id
16753,Hondura,0,Wenceslao Lara Orellana,789599336.0
16754,Hondura,0,Juan Fernando Lobo,789599542.0
16755,Hondura,0,Abraham Kafati Díaz,789599532.0
16756,Hondura,0,Rodolfo Irias Navas,789599528.0
16757,Hondura,0,Yaudet Burbara,789599427.0
16758,Hondura,0,Carlos Alfredo Lara Watson,789599331.0
16759,Hondura,0,Lorena Enriqueta Herrera,789599522.0
16760,Hondura,0,Maria Aracely Leiva,789599343.0
16761,Hondura,0,Modesto Rodas Alvarado,789599369.0
16762,Hondura,0,Fredy Renán Nájera,789599348.0
16763,Hondura,0,Miguel Ángel Gámez,789599513.0
16764,Hondura,0,Julio César Gámez Interiano,789599506.0
16765,Hondura,0,Brenda Mercedes Flores,789599496.0
16766,Hondura,0,Waldina Paz,789599355.0
16767,Hondura,0,Jesús Dagoberto Perdomo,789599360.0
16768,Hondura,0,Felipe Zúniga del Cid,789599406.0
16769,Hondura,0,Salvador Valeriano Pineda,789599607.0
16770,Hondura,0,Perla Simons,789599401.0
16771,Hondura,0,Mario Edgardo Segura,789599398.0
16772,Hondura,0,Antonio Rivera Callejas,789599589.0
16773,Hondura,0,José Juan Rivera Ramos,789599594.0
16774,Hondura,0,Donaldo Ernesto Reyes,789599586.0
16775,Hondura,0,Oswaldo Ramos Soto,789599581.0
16776,Hondura,0,Teófilo Enamorado,789599316.0
16777,Hondura,0,Oscar Ramón Nájera,789599562.0
16778,Hondura,0,Romualdo Bueso Melghem,789599300.0
16779,Hondura,0,Milton Jesús Puerto,789599575.0
16780,Hondura,0,José Azcona Bocock,789599272.0
16781,Hondura,0,José Rosario Bonano,789599294.0
16782,Hondura,0,Mario Alonso Pérez López,789599570.0
16783,Hondura,0,Yadira Bendaña,789599288.0
16784,Hondura,0,Claudio Roberto Perdomo,789599568.0
16785,Hondura,0,Mauricio Oliva,723304712.0
16786,Hondura,0,Eliseo Noel Mejía,789599561.0
16787,Hondura,0,Eleazar Alexander Juárez,789599323.0
16788,Hondura,0,Gabo Alfredo Jalil,789599319.0
16789,Hondura,0,Miguel Edgardo Martínez,789599547.0
16790,Hondura,0,Martha Concepción Figueroa,789599488.0
16791,Hondura,0,Celín Discua,789599485.0
16792,Hondura,0,Alberto Chedrani,789599476.0
16793,Hondura,0,María Teresa Chávez,789599463.0
16794,Hondura,0,Elman Joel Sandoval,789599393.0
16795,Hondura,0,Rigoberto Chang Castillo,789599455.0
16796,Hondura,0,Marlon Pascua,722006681.0
16797,Hondura,0,Domingo Vásquez,722195895.0
16798,Hondura,0,Mireya Agüero,790412309.0
16799,Hondura,0,Eduardo Gauggel Medina,792070727.0
16800,Hondura,0,Margarita Dabdoub Sikaffi,797684912.0
16801,Hondura,0,José Rodolfo Zelaya,789599615.0
16802,Hondura,0,Efraín Bu Girón,801194944.0
16803,Hondura,0,Yessenia Coely Zelaya,789599618.0
16804,Hondura,0,Adela Elizabeth Zúñiga,789599620.0
16805,Hondura,0,Ramón Villeda Bermúdez,789600726.0
16806,Hondura,0,Jorge Aguilar Paredes,789600760.0
16807,Hondura,0,Andrés Pavón,789600953.0
16808,Hondura,0,Marvin Ponce,789600975.0
16809,Hondura,0,Jorge Elvir,789601015.0
16810,Hondura,0,Rodolfo Padilla Sunseri,789601536.0
16811,Hondura,0,César Ham,795765167.0
16812,Hondura,0,Renan Inestroza,723153856.0
16813,Hondura,0,Eduardo Bueso,718132526.0
16814,Hondura,0,Enrique Flores Lanza,722442093.0
16815,Hondura,0,José Adolfo Alvarado Lara,777592070.0
16816,Hondura,0,Ana Julia García,806875293.0
16817,Hondura,0,George Romeo Silvestri,805248828.0
16818,Hondura,0,Marco Antonio Andino,789599260.0
16819,Hondura,0,Augusto Coello,805055004.0
16820,Hondura,0,Carlos Ramón Aguilar Guifarro,793183704.0
16821,Hondura,0,Carlos Gabriel Kattán,793179072.0
16822,Hondura,0,Adolfo Lionel Sevilla,748832681.0
16823,Hondura,0,Welsy Vásquez,789599609.0
16824,Hondura,0,Patricia Rodas,796709335.0
16825,Hondura,0,Salvador Nasralla,805625721.0
16826,Hondura,0,Juan Ángel Almendares Bonilla,711170881.0
16827,Hondura,0,Agapito Robleda Castro,745838578.0
16828,Hondura,0,Toribio Aguilera,749695259.0
16829,Hondura,0,Aníbal Delgado Fiallos,749663646.0
16830,Hondura,0,Carlos López Contreras,797499354.0
16831,Hondura,0,Carlos Humberto Reyes,797385790.0
16832,Hondura,0,Julio Lozano Díaz,777796210.0
16833,Hondura,0,Xiomara Castro,791907048.0
16834,Hondura,0,Rosa Elena Bonilla,791906998.0
16835,Hondura,0,César Castellanos (politician),746117875.0
16836,Hondura,0,Elvin Santos,719637124.0
16837,Hondura,0,Vilma Cecilia Morales,773563309.0
16838,Hondura,0,Juan José Alvarado,710598059.0
16839,Hondura,0,María Dolores Agüero,790412332.0
16840,Hondura,0,Sadia Argueta,797677168.0
16841,Hondura,0,Juan Carlos Valenzuela (politician),779557210.0
16842,Hondura,0,Felicito Ávila,796635107.0
16843,Hondura,0,Marlon Tábora Muñoz,802009929.0
16844,Hondura,0,Juan Ángel Arias Boquín,807445333.0
16845,Hondura,0,Francisco Zelaya y Ayes,807445395.0
16846,Hondura,0,Francisco Ferrera,806948506.0
16847,Hondura,0,Vicente Tosta,749185736.0
16848,Hondura,0,María Antonieta de Bográn,786165176.0
16849,Hondura,0,Bernard Martínez Valerio,796597000.0
16850,Hondura,0,Nasry Asfura,789599418.0
16851,Honduras,9,0,0.0
17665,Incan,0,María Sumire,783850857.0
17666,Incan,0,Túpac Amaru II,806761543.0
17667,Incan,0,Túpac Amaru,801587917.0
17668,Incan,0,Pachacuti,803601556.0
17669,Incan,0,Hilaria Supa,805475200.0
17670,Incan,0,Túpac Katari,804527512.0
17671,Incan,0,Vicente Flores,706771757.0
21686,Ivorian,0,Charles Konan Banny,793682835.0
21687,Ivorian,0,Simeon Aké,743428650.0
21688,Ivorian,0,Daniel Aka Ahizi,733596387.0
21689,Ivorian,0,List of heads of government of Ivory Coast,802048749.0
21690,Ivorian,0,Martial Joseph Ahipeaud,744522699.0
21691,Ivorian,0,Daniel Kablan Duncan,799873303.0
21692,Ivorian,0,Émile Boga Doudou,755479236.0
21693,Ivorian,0,Auguste Denise,714183793.0
21694,Ivorian,0,Paul Antoine Bohoun Bouabré,797737768.0
21695,Ivorian,0,Sékou Sanogo,797736207.0
21696,Ivorian,0,Jeanne Gervais,802893546.0
21697,Ivorian,0,Léon Emmanuel Monnet,710585105.0
21698,Ivorian,0,Youssouf Bakayoko,788065543.0
21699,Ivorian,0,Affoussiata Bamba-Lamine,766524815.0
21700,Ivorian,0,Simone Gbagbo,800169882.0
21701,Ivorian,0,Queen Pokou,750972336.0
21702,Ivorian,0,Aya Virginie Toure,790279945.0
21703,Ivorian,0,François Amichia,787310676.0
21704,Ivorian,0,Henriette Diabaté,800750399.0
21705,Ivorian,0,Aboubakar Diaby Ouattara,787437447.0
21706,Ivorian,0,Robert Beugré Mambé,769591168.0
21707,Ivorian,0,Alassane Ouattara,806218350.0
21708,Ivorian,0,Jeannot Ahoussou-Kouadio,760393381.0
21709,Ivorian,0,Chantal Compaoré,788330706.0
21710,Ivorian,0,Dagobert Banzio,806421729.0
21711,Ivorian,0,Hortense Aka-Anghui,806287770.0
21712,Ivorian,0,Amadou Gon Coulibaly,805044583.0
21713,Ivorian,0,Vice-President of Ivory Coast,774756970.0
21714,Ivorian,0,Félix Houphouët-Boigny,801282263.0
21715,Ivorian,0,Michel Amani N'Guessan,802374350.0
21716,Ivorian,0,Adrien Jules Jean Bonhoure,756060260.0
21717,Ivorian,0,Bamba Mamadou,735408389.0
21718,Ivorian,0,Charles Blé Goudé,797168824.0
21719,Ivorian,0,Diabete Aboubacar Siriki,713381693.0
21720,Ivorian,0,Gladys Anoma,802893568.0
21721,Ivorian,0,Aké Loba,789476691.0
21722,Ivorian,0,Seydou Diarra,760303900.0
21723,Ivorian,0,Désiré Tagro,788421683.0
21724,Ivorian,0,Paul Yao N'Dré,799484902.0
21725,Ivorian,0,Patrick Achi,807296683.0
21726,Ivorian,0,Noel Ahipeaud,703133769.0
21727,Ivorian,0,List of heads of state of Ivory Coast,803821448.0
21728,Ivorian,0,Francis Wodié,803941004.0
21729,Ivorian,0,Mamadou Koulibaly,788462808.0
21730,Ivorian,0,First Lady of Ivory Coast,749766207.0
21731,Ivorian,0,Étienne Djaument,788825623.0
21732,Ivorian,0,Victor Biaka Boda,788825785.0
21733,Ivorian,0,Abdourahmane Cissé,770710515.0
21734,Ivorian,0,Pierre Djédji Amondji,713176326.0
21735,Ivorian,0,Robert Guéï,803820918.0
21736,Ivorian,0,Laurent Akoun,729142061.0
21737,Ivorian,0,Loubo Augustin Djessou,788827789.0
21738,Ivorian,0,Christine Adjobi,794194775.0
21739,Ivorian,0,Tuo Fozié,708711840.0
21740,Ivorian,0,Jacqueline Oble,779741800.0
21741,Ivorian,0,Jean-Louis Billon,768302622.0
21742,Ivorian,0,Augustin Thiam,800116906.0
21743,Ivorian,0,Philippe Yacé,714200423.0
21744,Ivorian,0,Lambert Amon Tanoh,767265950.0
21745,Ivorian,0,Bernard Binlin Dadié,802904214.0
21746,Ivorian,0,Laurent Gbagbo,807159456.0
21747,Ivorian,0,Jean Konan Banny,776348888.0
21748,Ivorian,0,Henri Konan Bédié,764345360.0
21749,Ivorian,0,Ernest Boka,784395089.0
21750,Ivorian,0,Léon Konan Koffi,799061508.0
21751,Ivorian,0,Séry Bailly,725560428.0
21752,Ivorian,0,Jean-Baptiste Mockey,714822110.0
21753,Ivorian,0,Innocent Anaky,744920472.0
21754,Ivorian,0,List of vice-presidents of Ivory Coast,804108433.0
21755,Ivorian,0,Pascal Affi N'Guessan,788498433.0
21756,Ivorian,0,Gilbert Aké,760304267.0
21757,Ivorian,0,Bernard Zadi Zaourou,791177695.0
21758,Ivorian,0,Guillaume Soro,806973935.0
22278,Jersey,0,"John Carteret, 2nd Earl Granville",802912550.0
22279,Jersey,0,Kevin C. Lewis,722988899.0
22280,Jersey,0,Connétable (Jersey and Guernsey),740998059.0
22281,Jersey,0,Jim Perchard,796095584.0
22282,Jersey,0,Freddie Cohen,805499715.0
22283,Jersey,0,Terry Le Sueur,784849252.0
22284,Jersey,0,Vernon Tomes,766480006.0
22285,Jersey,0,Peter Crill,802532217.0
22286,Jersey,0,Rob Duhamel,724891592.0
22287,Jersey,0,Anne Pryke,787956513.0
22288,Jersey,0,Edward Trevor (Jersey),801172575.0
22289,Jersey,0,John Le Couteur,795676915.0
22290,Jersey,0,William Bailhache,805135198.0
22291,Jersey,0,Frank Walker (Jersey politician),792567273.0
22292,Jersey,0,Stuart Syvret,800714278.0
22293,Jersey,0,Guy de Faye,754330569.0
22294,Jersey,0,Patrick J. D. Ryan,725737326.0
22295,Jersey,0,Cecil Stanley Harrison,793405839.0
22296,Jersey,0,Frank Ereaut,805136113.0
22297,Jersey,0,Geraint Jennings,797746493.0
22298,Jersey,0,Michael Birt (barrister),805136001.0
22299,Jersey,0,Dean of Jersey,784051930.0
22300,Jersey,0,Robert Pipon Marett,805136184.0
22301,Jersey,0,Sean Power (Jersey),710334019.0
22302,Jersey,0,Michel Couriard,745348113.0
22303,Jersey,0,"Henry Carteret, 1st Baron Carteret",790484914.0
22304,Jersey,0,Alan Simon Crowcroft,804372746.0
22305,Jersey,0,Robert Le Masurier,720430005.0
22306,Jersey,0,Philip Ozouf Jr,801284949.0
22307,Jersey,0,Ian Gorst,798244483.0
22308,Jersey,0,Tracey Vallois,787957954.0
22309,Jersey,0,Peter Hanning,774568909.0
22310,Jersey,0,Corrie Stein,787956597.0
22311,Jersey,0,Terry Le Main,708727189.0
22312,Jersey,0,Shona Pitman,787956492.0
22313,Jersey,0,Kristina Moore,787956364.0
22314,Jersey,0,Augustus Asplet Le Gros,787012860.0
22315,Jersey,0,Judy Martin (politician),787956300.0
22316,Jersey,0,Iris Le Feuvre,787956265.0
22317,Jersey,0,Ben Shenton,717911161.0
22318,Jersey,0,Wendy Kinnard,787955613.0
22319,Jersey,0,Philippe Langlois,787046159.0
22320,Jersey,0,Leonard Norman,710503170.0
22321,Jersey,0,Jean Poingdestre,773316732.0
22322,Jersey,0,Alan J. H. Maclean,742413962.0
22323,Jersey,0,Andrew Green (Jersey politician),797693636.0
22324,Jersey,0,Philippe de Carteret II,737014330.0
22325,Jersey,0,List of Bailiffs of Jersey,795069319.0
22326,Jersey,0,Darius J. Pearce,803416400.0
22327,Jersey,0,Carolyn Labey,793221391.0
22328,Jersey,0,Bryan Ian Le Marquand,796170389.0
22329,Jersey,0,Philip Bailhache,773230341.0
22330,Jersey,0,Don Filleul,786175308.0
22331,Jersey,0,"Sir Philip Carteret, 1st Baronet",789753704.0
22332,Jersey,0,"Sir Philip Carteret, 2nd Baronet",789753711.0
22333,Jersey,0,Mike Vibert,708766654.0
22334,Jersey,0,Paul Routier,708727221.0
22335,Jersey,0,"Alexander Coutanche, Baron Coutanche",784462137.0
22336,Jersey,0,Sarah Craig Ferguson,787955357.0
22337,Jersey,0,George Carteret,799514955.0
22338,Jersey,0,Susan Pinel,787956392.0
25581,Martinique,0,Camille Darsières,720127025.0
25582,Martinique,0,Alexandre de Beauharnais,802657786.0
25583,Martinique,0,Marie-Joseph Pernock,720116944.0
25584,Martinique,0,Emmanuel Véry-Hermence,728154475.0
25585,Martinique,0,Maurice Antiste,767223939.0
25586,Martinique,0,Victor Mazuline,748274199.0
25587,Martinique,0,Henri Agarande,720040766.0
25588,Martinique,0,Henry Lémery,788271645.0
25589,Martinique,0,Homère Clément,720127121.0
25590,Martinique,0,Louis-Joseph Manscour,788807319.0
25591,Martinique,0,Leona Gabriel,717349591.0
25592,Martinique,0,President of the General Council of Martinique,705428274.0
25593,Martinique,0,Louis Henri de Gueydon,741659376.0
25594,Martinique,0,Jean Silvandre,720059792.0
25595,Martinique,0,Georges Marie Anne,746619744.0
25596,Martinique,0,Étienne Mentor,787128336.0
25597,Martinique,0,Paul Symphor,788827072.0
25598,Martinique,0,Raphaël Etifier,788825979.0
25599,Martinique,0,Philippe Edmond-Mariette,720051482.0
25600,Martinique,0,Henry Jean-Baptiste,806431975.0
25601,Martinique,0,Guy Lordinot,720051522.0
25602,Martinique,0,Serge Larcher,715489433.0
25603,Martinique,0,Victor Sévère,773080765.0
25604,Martinique,0,Thélus Léro,788825794.0
25605,Martinique,0,List of Presidents of the Regional Council of Martinique,732059763.0
25606,Martinique,0,Jean Maran,713974388.0
25607,Martinique,0,Claude Lise,703216645.0
25608,Martinique,0,Anicet Turinay,720051537.0
25609,Martinique,0,Cyrille Bissette,745174732.0
25610,Martinique,0,Alfred Almont,788793894.0
25611,Martinique,0,Michel Renard,720059715.0
25612,Martinique,0,Alfred Marie-Jeanne,789854706.0
25613,Martinique,0,Emile Capgras,801319110.0
25614,Martinique,0,André Lesueur,732488768.0
27433,Montserratian,0,Elizabeth Carriere,793896767.0
27434,Montserratian,0,Peter Waterworth,712713704.0
27435,Montserratian,0,David Brandt (politician),771351774.0
27436,Montserratian,0,David G. P. Taylor,768679602.0
27437,Montserratian,0,Howard Fergus,725980651.0
27438,Montserratian,0,Deborah Barnes-Jones,784875662.0
27439,Montserratian,0,Wilfred Bennett Davidson-Houston,791981452.0
27440,Montserratian,0,Governor of Montserrat,806415676.0
27441,Montserratian,0,Premier of Montserrat,801175821.0
27442,Montserratian,0,Tony Longrigg,784856577.0
27443,Montserratian,0,Adrian Davis (governor),762009545.0
27444,Montserratian,0,Reuben Meade,790614135.0
27445,Montserratian,0,Mary Rose Tuitt,783821985.0
27446,Montserratian,0,Sarita Francis,770131970.0
27447,Montserratian,0,Ashley Greenwood,737169369.0
27448,Montserratian,0,Percival Austin Bramble,771352057.0
27449,Montserratian,0,"Government House, Montserrat",798265888.0
27450,Montserratian,0,Shirley Osborne,757086621.0
27451,Montserratian,0,Teresina Bodkin,757086597.0
27452,Montserratian,0,Bertrand Osborne,771351955.0
27453,Montserratian,0,Speaker of the Legislative Assembly of Montserrat,674919905.0
27454,Montserratian,0,Donaldson Romeo,799317293.0
27455,Montserratian,0,John Kemys Spencer-Churchill,789918293.0
27456,Montserratian,0,Christopher J. Turner,719256142.0
27457,Montserratian,0,Tony Abbott (governor),806730593.0
27458,Montserratian,0,William Henry Bramble,788976365.0
27459,Montserratian,0,Winston Pond,781452925.0
29236,New Caledonia,0.3,0,0.0
30890,Niuean,0,Ahohiva Levi,766068998.0
30891,Niuean,0,Robert Rex,763768679.0
30892,Niuean,0,Bill Vakaafi Motufoou,766069253.0
30893,Niuean,0,Premier of Niue,797757076.0
30894,Niuean,0,Hima Douglas,766069520.0
30895,Niuean,0,Salilo Tongia,779369724.0
30896,Niuean,0,Sisilia Talagi,779369671.0
30897,Niuean,0,O'Love Jacobsen,779369629.0
30898,Niuean,0,Pokotoa Sipeli,766069256.0
30899,Niuean,0,Va'aiga Tukuitonga,779369750.0
30900,Niuean,0,Sani Lakatani,775947817.0
30901,Niuean,0,Togiavalu Pihigia,766069407.0
30902,Niuean,0,Terry Coe,766069372.0
30903,Niuean,0,Dalton Tagelagi,766069576.0
30904,Niuean,0,Atapana Siakimotu,766068997.0
30905,Niuean,0,Frank Lui,804027488.0
30906,Niuean,0,Enetama Lipitoa,771152922.0
30907,Niuean,0,Joan Viliamu,806666816.0
30908,Niuean,0,Togia Sioneholo,796747380.0
30909,Niuean,0,Michael Jackson (journalist),770018880.0
30910,Niuean,0,Toke Talagi,803392432.0
30911,Niuean,0,Young Vivian,703037968.0
31568,Oman,4.7,0,0.0
31569,Omani,0,"Said bin Sultan, Sultan of Muscat and Oman",794725141.0
31570,Omani,0,"Azzan bin Qais, Sultan of Muscat and Oman",767183600.0
31571,Omani,0,Abdullah Al Saidi,801364408.0
31572,Omani,0,Fahd bin Mahmoud al Said,757164616.0
31573,Omani,0,"Salim bin Thuwaini, Sultan of Muscat and Oman",787929352.0
31574,Omani,0,Qaboos bin Said al Said,806904421.0
31575,Omani,0,Yahya Al Khusaibi,726862168.0
31576,Omani,0,Rahila Al Riyami,788828342.0
31577,Omani,0,Badr bin Saud al Busaidi,783116680.0
31578,Omani,0,Mohammed Al Rumhi,722258362.0
31579,Omani,0,List of rulers of Oman,789761641.0
31580,Omani,0,Said bin Taimur,802317488.0
31581,Omani,0,Sayyid Badr bin Hamad bin Hamood AlBusaidi,729426899.0
31582,Omani,0,"Turki bin Said, Sultan of Muscat and Oman",774877670.0
31583,Omani,0,Yusuf bin Alawi bin Abdullah,797805284.0
31584,Omani,0,Moosa AbdulRahman Hassan,799540696.0
31585,Omani,0,"Faisal bin Turki, Sultan of Muscat and Oman",803929525.0
31586,Omani,0,Rawya Saud Al Busaidi,760558966.0
31587,Omani,0,Hilal Al Sarmi,717915660.0
31588,Omani,0,Samira bint Mohamed Al-Moosa,797947292.0
31589,Omani,0,Haitham bin Tariq Al Said,807451487.0
31590,Omani,0,Malek Bin Sulaiman Al Ma'amari,794599835.0
31591,Omani,0,"Thuwaini bin Said, Sultan of Muscat and Oman",806665440.0
31592,Omani,0,Taimur bin Feisal,767885927.0
31593,Ossetian,0,Anatoly Bibilov,806832826.0
31594,Ossetian,0,Head of the Republic of North Ossetia-Alania,774555176.0
31595,Ossetian,0,Alan Parastaev,743018109.0
31596,Ossetian,0,Alla Dzhioyeva,796950389.0
31597,Ossetian,0,Taymuraz Mamsurov,757343822.0
31598,Ossetian,0,Vyacheslav Bitarov,804609656.0
31599,Ossetian,0,Tamerlan Aguzarov,804609900.0
31600,Ossetian,0,Akhsarbek Galazov,782634776.0
31601,Ossetian,0,Alexander Dzasokhov,789328182.0
32642,Palau,0.02,0,0.0
32643,Palauan,0,Antonio Bells,762610456.0
32644,Palauan,0,Vice President of Palau,765102210.0
32645,Palauan,0,President of Palau,782714724.0
32646,Palauan,0,Surangel Whipps Jr.,767195006.0
32647,Palauan,0,Haruo Remeliik,764341685.0
32648,Palauan,0,Kerai Mariur,778679721.0
32649,Palauan,0,Sandra Pierantozzi,790423026.0
32650,Palauan,0,Roman Tmetuchl,765032190.0
32651,Palauan,0,Baklai Temengil,805961817.0
32652,Palauan,0,Leilani Reklai,757106724.0
32653,Palauan,0,Ngedikes Olai Uludong,790410665.0
32654,Palauan,0,Ngiratkel Etpison,788567219.0
32655,Palauan,0,Kuniwo Nakamura,786992351.0
32656,Palauan,0,Thomas Remengesau Sr.,788566961.0
32657,Palauan,0,Akiko Sugiyama,797884160.0
32658,Palauan,0,Alfonso Oiterong,773405868.0
32659,Palauan,0,Elias Camsek Chin,795139723.0
32660,Palauan,0,Lazarus Salii,790011394.0
32661,Palauan,0,Tommy Remengesau,788566799.0
32662,Palauan,0,Raynold Oilouch,789983618.0
32663,Palauan,0,Johnson Toribiong,777304756.0
32664,Palestinian Territory,0,Hind Khoury,744229617.0
32665,Palestinian Territory,0,Mustafa Barghouti,787198183.0
32666,Palestinian Territory,0,Sufian Abu Zaida,776289919.0
32667,Palestinian Territory,0,Ahmad Shukeiri,804132518.0
32668,Palestinian Territory,0,Rabiha Diab,779367907.0
32669,Palestinian Territory,0,Foreign Affairs Minister of the Palestinian National Authority,779105366.0
32670,Palestinian Territory,0,Aref al-Dajani,730565205.0
32671,Palestinian Territory,0,Isra al-Modallal,775535912.0
32672,Palestinian Territory,0,Salim Zanoun,720541817.0
32673,Palestinian Territory,0,Munib al-Masri,800663648.0
32674,Palestinian Territory,0,Atef Adwan,756834998.0
32675,Palestinian Territory,0,Moussa Arafat,756836183.0
32676,Palestinian Territory,0,Sharm El Sheikh Memorandum,771217707.0
32677,Palestinian Territory,0,Haidar Abdel-Shafi,766784372.0
32678,Palestinian Territory,0,Interior Minister of the Palestinian National Authority,734366909.0
32679,Palestinian Territory,0,Hanan Ashrawi,797806716.0
32680,Palestinian Territory,0,Mohammed Dahlan,799023535.0
32681,Palestinian Territory,0,Yousef al-Khalidi,788159128.0
32682,Palestinian Territory,0,Qadura Fares,799858795.0
32683,Palestinian Territory,0,List of mayors of Nablus,788189214.0
32684,Palestinian Territory,0,Hossam Arafat (politician),680933208.0
32685,Palestinian Territory,0,Jibril Rajoub,802302873.0
32686,Palestinian Territory,0,Khouloud Daibes,757565638.0
32687,Palestinian Territory,0,Samir Ghawshah,741240899.0
32688,Palestinian Territory,0,Hussein al-Araj,707669406.0
32689,Palestinian Territory,0,Umm Nidal,729635985.0
32690,Palestinian Territory,0,Adel Zawati,804957442.0
32691,Palestinian Territory,0,Mohammed Milhim,760380700.0
32692,Palestinian Territory,0,Hussam ad-Din Jarallah,802438226.0
32693,Palestinian Territory,0,Kassim Al-Rimawi,798262559.0
32694,Palestinian Territory,0,Janet Mikhail,742930612.0
32695,Palestinian Territory,0,Ahmed Hilmi Pasha,782105397.0
32696,Palestinian Territory,0,Zaki al-Ghul,787447130.0
32697,Palestinian Territory,0,Bassam as-Salhi,790721748.0
32698,Palestinian Territory,0,Planning Minister of the Palestinian National Authority,633612729.0
32699,Palestinian Territory,0,Amin al-Majaj,796961464.0
32700,Palestinian Territory,0,Khalil al-Hayya,788437086.0
32701,Palestinian Territory,0,As'ad Shukeiri,802444446.0
32702,Palestinian Territory,0,Mohammad Barghouti,708269321.0
32703,Palestinian Territory,0,Information Minister of the Palestinian National Authority,393276188.0
32704,Palestinian Territory,0,Abdel-Razak al-Yehiyeh,793718428.0
32705,Palestinian Territory,0,Jamila Abdallah Taha al-Shanti,802082257.0
32706,Palestinian Territory,0,Musa al-Alami (mayor of Jerusalem),802436655.0
32707,Palestinian Territory,0,Oslo I Accord,787453135.0
32708,Palestinian Territory,0,Victor Batarseh,709994434.0
32709,Palestinian Territory,0,Aziz Duwaik,797021613.0
32710,Palestinian Territory,0,Raghib al-Nashashibi,801867039.0
32711,Palestinian Territory,0,Hussein al-Husayni,773002344.0
32712,Palestinian Territory,0,Cause of Yasser Arafat's death,798100387.0
32713,Palestinian Territory,0,Nayef Rajoub,717907429.0
32714,Palestinian Territory,0,Adly Yaish,787691185.0
32715,Palestinian Territory,0,Arafat scarf,752269980.0
32716,Palestinian Territory,0,Suha Arafat,800718761.0
32717,Palestinian Territory,0,Mahmoud al-Mabhouh,799802471.0
32718,Palestinian Territory,0,Leila Shahid,769328020.0
32719,Palestinian Territory,0,Abu Zakaria al-Jamal,740251014.0
32720,Palestinian Territory,0,President of the Palestinian National Authority,788509815.0
32721,Palestinian Territory,0,Yaqub al-Ghusayn,801214518.0
32722,Palestinian Territory,0,Faed Mustafa,730612889.0
32723,Palestinian Territory,0,Ghassan Shakaa,720225559.0
32724,Palestinian Territory,0,Hani al-Hassan,789228790.0
32725,Palestinian Territory,0,Nahid al-Rayyis,759387598.0
32726,Palestinian Territory,0,Ziad Abu Ein,801335922.0
32727,Palestinian Territory,0,Yahya Hammuda,788988278.0
32728,Palestinian Territory,0,Fatima Bernawi,802835604.0
32729,Palestinian Territory,0,Health Minister of the Palestinian National Authority,708817890.0
32730,Palestinian Territory,0,Joudeh George Murqos,710676772.0
32731,Palestinian Territory,0,Islah Jad,798331360.0
32732,Palestinian Territory,0,Mahmoud Aloul,709567584.0
32733,Palestinian Territory,0,Qais Abd al-Karim,709529097.0
32734,Palestinian Territory,0,Wadie Haddad,800268417.0
32735,Palestinian Territory,0,Salah Khalaf,794482018.0
32736,Palestinian Territory,0,Sami Taha,713505054.0
32737,Palestinian Territory,0,Taysir Khalid,776386870.0
32738,Palestinian Territory,0,Taba Summit,800748567.0
32739,Palestinian Territory,0,Ibrahim Abu-Lughod,798282902.0
32740,Palestinian Territory,0,Muhammad Nimr al-Hawari,800264686.0
32741,Palestinian Territory,0,Khalida Jarrar,791881528.0
32742,Palestinian Territory,0,Riyad al-Maliki,773227993.0
32743,Palestinian Territory,0,Ahmed Khalidi,708495719.0
32744,Palestinian Territory,0,Adnan al-Husayni,767482479.0
32745,Palestinian Territory,0,Salim al-Husayni,785938222.0
32746,Palestinian Territory,0,Abdullah Rimawi,788953220.0
32747,Palestinian Territory,0,"Palestinian general election, 1996",788023506.0
32748,Palestinian Territory,0,Jamal Abu Samhadana,775898615.0
32749,Palestinian Territory,0,Ahmad Kurd,796924085.0
32750,Palestinian Territory,0,Zuheir Mohsen,792615206.0
32751,Palestinian Territory,0,Khaled Mashal,801299475.0
32752,Palestinian Territory,0,Protocol Concerning the Redeployment in Hebron,788026998.0
32753,Palestinian Territory,0,Kamel al-Budeiri,792611747.0
32754,Palestinian Territory,0,Fathi Ahmad Hammad,788591724.0
32755,Palestinian Territory,0,Palestinian Declaration of Independence,796911861.0
32756,Palestinian Territory,0,Ali al-Sartawi,710990363.0
32757,Palestinian Territory,0,Ismail Haniyeh,806939531.0
32758,Palestinian Territory,0,Isam al-Qadi,706650943.0
32759,Palestinian Territory,0,2000 Camp David Summit,804914588.0
32760,Palestinian Territory,0,10 agorot controversy,804292510.0
32761,Palestinian Territory,0,Ahmed Majdalani,745445418.0
32762,Palestinian Territory,0,Mahmoud Abbas,803433440.0
32763,Palestinian Territory,0,Anwar Khatib,777026878.0
32764,Palestinian Territory,0,Intissar al-Wazir,788004334.0
32765,Palestinian Territory,0,Ghassan Khatib,805441005.0
32766,Palestinian Territory,0,Rawhi Fattouh,760357919.0
32767,Palestinian Territory,0,Ahmad Bahar (Palestinian politician),725592476.0
32768,Palestinian Territory,0,Mohammad Shtayyeh,799023109.0
32769,Palestinian Territory,0,Wasfi Kabha,760375386.0
32770,Palestinian Territory,0,Omar Hammayil,760380012.0
32771,Palestinian Territory,0,Ghazi Hanania,715125381.0
32772,Palestinian Territory,0,Amin Abd al-Hadi,716425885.0
32773,Palestinian Territory,0,Jamil Majdalawi,779034357.0
32774,Palestinian Territory,0,Nasser al-Shaer,766840809.0
